image_path,label,training_allocation
imagenet_10_class_resized/n01534433/01797_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01531178/00557_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01582220/04066_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01534433/01919_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01530575/00126_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01534433/01660_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01580077/03624_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01534433/01459_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01534433/01442_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01531178/00439_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01530575/00011_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01534433/01807_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01537544/02131_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01531178/00406_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01534433/01905_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01537544/02098_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01534433/01768_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01530575/00299_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01534433/01759_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01532829/01163_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01558993/02732_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01532829/01420_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01531178/00519_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01580077/03915_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01558993/02886_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01582220/04420_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01531178/00915_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01530575/00136_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01592084/04768_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01558993/02841_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01592084/04843_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01532829/00938_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01537544/02055_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01592084/04752_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01582220/04457_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01592084/05032_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01537544/02285_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01534433/01785_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01580077/03755_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01558993/02703_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01558993/02693_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01582220/04093_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01582220/04163_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01582220/04393_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01558993/02543_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01560419/02982_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01580077/03923_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01558993/02694_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01530575/00300_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01592084/04707_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01580077/03616_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01582220/04150_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01592084/04990_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01582220/04323_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01558993/02540_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01534433/01754_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01537544/02004_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01534433/01579_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01558993/02583_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01580077/03806_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01531178/00467_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01580077/03699_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01580077/03740_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01530575/00022_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01592084/04786_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01537544/02193_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01582220/04006_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01537544/02059_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01537544/02265_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01537544/02197_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01580077/03965_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01531178/00401_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01537544/02050_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01560419/02948_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01558993/02566_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01531178/00457_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01560419/03322_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01560419/03135_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01537544/02297_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01558993/02576_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01558993/02601_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01530575/00082_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01530575/00156_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01580077/03548_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01530575/00041_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01532829/01211_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01532829/01012_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01582220/04337_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01580077/03601_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01580077/03959_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01531178/00598_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01534433/01773_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01560419/03010_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01560419/03242_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01592084/04494_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01560419/02940_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01560419/03191_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01592084/04760_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01530575/00158_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01537544/02349_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01560419/03297_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01532829/01298_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01592084/04556_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01560419/03101_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01560419/02945_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01537544/02311_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01580077/03590_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01531178/00865_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01582220/04449_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01532829/01070_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01592084/04869_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01592084/04736_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01592084/04841_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01532829/01251_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01532829/01051_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01530575/00174_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01592084/04784_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01592084/05039_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01558993/02761_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01534433/01562_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01534433/01750_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01580077/03527_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01560419/03430_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01530575/00261_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01560419/03395_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01530575/00309_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01531178/00780_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01532829/01094_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01534433/01600_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01537544/02427_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01560419/03161_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01531178/00664_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01582220/03987_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01592084/04496_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01580077/03559_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01534433/01813_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01560419/03198_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01530575/00046_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01537544/01977_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01582220/04353_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01537544/02054_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01580077/03882_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01531178/00904_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01582220/04014_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01580077/03853_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01592084/05044_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01582220/04256_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01537544/02360_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01530575/00110_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01532829/00964_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01592084/04969_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01530575/00047_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01534433/01834_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01531178/00774_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01582220/04040_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01560419/03323_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01534433/01947_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01530575/00323_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01560419/03241_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01534433/01925_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01534433/01877_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01530575/00231_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01530575/00072_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01580077/03517_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01530575/00213_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01582220/04451_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01580077/03840_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01560419/03291_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01558993/02646_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01582220/04050_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01582220/04031_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01530575/00244_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01532829/01217_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01580077/03435_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01592084/04545_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01534433/01484_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01592084/04530_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01530575/00392_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01537544/02119_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01580077/03654_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01531178/00835_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01580077/03916_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01580077/03795_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01560419/03025_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01582220/04171_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01531178/00782_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01582220/04075_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01560419/03150_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01582220/04245_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01531178/00424_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01537544/02199_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01560419/02988_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01537544/02376_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01530575/00387_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01530575/00132_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01580077/03726_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01582220/04289_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01592084/04647_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01537544/02373_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01558993/02643_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01592084/04651_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01534433/01702_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01534433/01874_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01534433/01657_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01530575/00084_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01530575/00133_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01592084/04967_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01582220/04278_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01532829/01409_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01558993/02476_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01531178/00494_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01532829/01398_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01558993/02449_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01558993/02483_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01560419/03275_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01592084/04654_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01592084/04557_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01531178/00431_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01530575/00018_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01592084/04849_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01592084/04909_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01558993/02440_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01532829/00959_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01582220/04309_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01558993/02484_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01532829/01168_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01592084/04908_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01582220/04128_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01531178/00723_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01582220/03999_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01530575/00389_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01558993/02647_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01582220/04012_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01534433/01526_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01558993/02524_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01592084/04881_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01560419/03045_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01532829/01321_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01580077/03770_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01532829/01024_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01537544/02435_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01530575/00000_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01582220/04088_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01582220/04408_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01580077/03967_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01531178/00591_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01558993/02789_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01532829/01282_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01582220/04203_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01558993/02683_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01534433/01857_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01532829/01371_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01531178/00641_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01537544/02141_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01558993/02835_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01530575/00320_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01531178/00717_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01530575/00281_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01531178/00565_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01534433/01719_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01537544/02217_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01558993/02657_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01534433/01938_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01582220/04340_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01558993/02506_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01534433/01622_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01558993/02464_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01531178/00761_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01532829/01135_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01530575/00391_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01560419/03238_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01534433/01549_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01582220/04118_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01531178/00438_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01592084/05001_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01592084/04541_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01530575/00384_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01580077/03817_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01580077/03599_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01531178/00617_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01537544/02013_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01560419/03107_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01531178/00615_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01534433/01837_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01532829/01199_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01532829/01145_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01531178/00648_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01532829/01011_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01537544/02182_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01532829/01139_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01534433/01890_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01592084/04745_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01582220/04456_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01558993/02715_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01582220/04376_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01534433/01946_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01530575/00365_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01531178/00766_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01580077/03698_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01531178/00888_n01531178.JPEG,n01531178,train
imagenet_10_class_resized/n01582220/04349_n01582220.JPEG,n01582220,train
imagenet_10_class_resized/n01580077/03661_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01580077/03731_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01560419/02957_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01580077/03710_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01558993/02508_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01560419/03049_n01560419.JPEG,n01560419,train
imagenet_10_class_resized/n01530575/00208_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01534433/01606_n01534433.JPEG,n01534433,train
imagenet_10_class_resized/n01592084/04948_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01537544/02406_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01532829/01020_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01592084/04700_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01537544/02058_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01537544/02436_n01537544.JPEG,n01537544,train
imagenet_10_class_resized/n01530575/00182_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01530575/00278_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01530575/00038_n01530575.JPEG,n01530575,train
imagenet_10_class_resized/n01532829/01324_n01532829.JPEG,n01532829,train
imagenet_10_class_resized/n01580077/03483_n01580077.JPEG,n01580077,train
imagenet_10_class_resized/n01558993/02554_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01592084/04634_n01592084.JPEG,n01592084,train
imagenet_10_class_resized/n01558993/02481_n01558993.JPEG,n01558993,train
imagenet_10_class_resized/n01560419/03030_n01560419.JPEG,n01560419,train
